Escenario,Falla,Generador,barra,tipo,Cvar,Pmin,Pmax,Pmax_eff,PG_0,RES_UP,PG_S,DPG
m2-d19-h18,multiple PV zona norte del sic,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple Wind zona norte sic,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple Wind zona sing centro,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple Wind zona sur,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple Wind zona viii region,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple PV zona sur centro sing,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple PV zona centro,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple PV zona norte sing,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple Wind zona iv region,Santa_Maria,Charrua,coal,35.0006133,221.8,320.9,320.9,320.9,0.0,320.9,0.0
m2-d19-h18,multiple PV zona norte chico,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple PV zona norte del sic,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple Wind zona norte sic,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple Wind zona sing centro,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple Wind zona sur,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple Wind zona viii region,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple PV zona sur centro sing,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple PV zona centro,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple PV zona norte sing,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple Wind zona iv region,Curillinque,Itahue,Serie,0,0,87,65.799999993,65.8,0.0,65.8,0.0
m2-d19-h18,multiple PV zona norte chico,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Angostura,Charrua,Embalse,0,12,323,0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple PV zona norte del sic,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple Wind zona sing centro,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple Wind zona sur,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple Wind zona viii region,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple PV zona centro,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple PV zona norte sing,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,167.4,0.0
m2-d19-h18,multiple Wind zona iv region,ex_wind_Pan_de_Azucar,Pan_de_Azucar,Eolico,7,0,284.8,167.4000000352,167.4,0.0,33.48,-133.92000000000002
m2-d19-h18,multiple PV zona norte chico,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple PV zona norte del sic,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple Wind zona norte sic,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple Wind zona sing centro,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple Wind zona sur,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple Wind zona viii region,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple PV zona sur centro sing,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple PV zona centro,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple PV zona norte sing,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple Wind zona iv region,Machicura,Colbun_220,Serie,0,0,90,22.30000002,22.3,0.0,22.3,0.0
m2-d19-h18,multiple PV zona norte chico,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple PV zona norte del sic,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple Wind zona norte sic,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple Wind zona sing centro,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple Wind zona sur,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple Wind zona viii region,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple PV zona sur centro sing,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple PV zona centro,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple PV zona norte sing,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple Wind zona iv region,LomaAlta,Ancoa_220,Serie,0,0,39,29.299999989,29.3,0.0,29.3,0.0
m2-d19-h18,multiple PV zona norte chico,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC1_TG1A_05TV_GNL,Atacama-Mejillones,gnl,87.54028625,87.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC1_TG1A_05TV_Diesel,Atacama-Mejillones,diesel,140.9144318,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,LajaI,Charrua,Serie,0,0,34.3,0.0,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple PV zona norte del sic,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple Wind zona sing centro,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple Wind zona sur,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,4.8,-19.2
m2-d19-h18,multiple Wind zona viii region,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple PV zona centro,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple PV zona norte sing,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple Wind zona iv region,ex_wind_Valdivia-Ciruelos,Valdivia-Ciruelos,Eolico,7,0,333,23.999999976,24.0,0.0,24.0,0.0
m2-d19-h18,multiple PV zona norte chico,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC1_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple PV zona norte del sic,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple Wind zona norte sic,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple Wind zona sing centro,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple Wind zona sur,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple Wind zona viii region,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple PV zona sur centro sing,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple PV zona centro,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple PV zona norte sing,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple Wind zona iv region,Blanco,Polpaico,Serie,0,0,57,49.500000021000005,49.5,0.0,49.5,0.0
m2-d19-h18,multiple PV zona norte chico,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC2_GNL,Atacama-Mejillones,gnl,83.16925806,201.5,325.5,325.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple PV zona norte del sic,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple Wind zona norte sic,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple Wind zona sing centro,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple Wind zona sur,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple Wind zona viii region,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple PV zona sur centro sing,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,65.94,-263.76
m2-d19-h18,multiple PV zona centro,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple PV zona norte sing,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple Wind zona iv region,ex_PV_Crucero-Encuentro,Crucero-Encuentro,Solar,0,0,583.7,329.7000002335,329.7,0.0,329.7,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Wind_Charrua_77,Charrua,Eolico,7,0,1291,1291,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,CC2_TG2B_05TV_Diesel,Atacama-Mejillones,diesel,137.9766749,100.5,162.5,162.5,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona centro,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte sing,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona iv region,Proy_Hidro_Alto_Jahuel_0,Alto_Jahuel,Pasada,0,0,553.4,553.4,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte chico,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple PV zona norte del sic,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple Wind zona norte sic,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple Wind zona sing centro,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple Wind zona sur,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple Wind zona viii region,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple PV zona sur centro sing,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple PV zona centro,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple PV zona norte sing,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple Wind zona iv region,Cipreses,Itahue,Embalse,0,0,105,105,105.0,0.0,105.0,0.0
m2-d19-h18,multiple PV zona norte chico,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
m2-d19-h18,multiple PV zona norte del sic,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona norte sic,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sing centro,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona sur,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
m2-d19-h18,multiple Wind zona viii region,CenMaitencillo_Diesel,Maitencillo,diesel,248.9489423,0,57.7,57.7,0.0,0.0,0.0,0.0
